wind_mw,solar_mw,storage_mwh,import_mw,demand_mult,unserved_mwh,curtailment_mwh,renewable_share_pct,operational_cost_eur,capex_eur,total_cost_eur
627.4780223632594,1773.5600846260659,1325.7284255271647,955.6232570469699,1.071867736129233,0.0,27873.7,23.1,271402273.0,66307294.0,337709567.0
1928.2255751155765,90.23995373211042,1110.3960846536493,633.9751116810851,0.963538442250452,0.0,0.0,24.33,240038903.0,145843930.0,385882833.0
292.60805987825785,1521.3849791181829,1932.4638242863634,596.0425532343728,1.4598139329601267,187.9,0.0,12.78,424573947.0,71318866.0,495892813.0
1677.092509053044,1696.595213645708,1569.526898504375,17.836783976987736,0.965486398059441,0.0,80149.4,36.89,200620923.0,160117572.0,360738495.0
1729.3586620305052,2892.4460306203373,465.2814839328674,530.7695905990535,1.2636094924200065,0.0,295653.3,36.08,266107043.0,192416836.0,458523879.0
1809.2357186229833,2189.278981139574,825.1431385473606,374.1840434071827,1.155529251824106,0.0,127750.0,35.93,243756638.0,175261519.0,419018158.0
1359.2761883342462,3148.9909932609394,907.7937641525995,247.83956295135812,1.0419974177985487,0.0,587987.4,38.66,210457723.0,183812638.0,394270361.0
1555.4397743075858,2964.1446112287945,210.55615970824994,66.55885695517816,1.2566601982538712,4095.9,316501.3,35.03,268737189.0,172573659.0,441310848.0
304.77121414177594,2993.531011356519,620.6693478481488,143.87193297114266,1.45258228349247,81347.1,137448.1,21.94,372877237.0,106521147.0,479398384.0
345.133641903055,1033.533898886706,307.2267903841173,115.49006366535497,0.9126888098018641,0.0,0.0,15.76,253119528.0,8879680.0,261999207.0
115.49942810748233,633.9485394971452,106.76386525435078,591.1438161109712,1.308428716079704,0.0,0.0,5.88,407237526.0,3085763.0,410323288.0
820.7195024947789,1154.3076819359394,1009.0524740444602,875.0049422346085,1.4106789760933236,0.0,0.0,14.99,397421710.0,40760467.0,438182177.0
90.6455042966712,658.8392268353824,473.48974220879205,249.38757583221184,1.2427395910456636,373.7,0.0,6.16,384637650.0,13685125.0,398322776.0
867.9071575911559,178.79245533716616,747.2282769191431,523.7529487176372,0.9610031417422296,0.0,0.0,12.42,277087777.0,37545548.0,314633326.0
1737.761084649147,188.62157526832846,1849.6837380361242,99.1131415798755,1.4061449709586515,42904.8,0.0,15.79,389054980.0,149643229.0,538698209.0
